document_id,lon,lat,title,description,summary
130863,6.263722,45.010084,La Grave - Gare des Ruillans,"De [[waypoints/108088/fr|la Grave]], prendre le téléphérique
## Hébergement, restauration et patrimoine culturel à proximité
Bivouac près de la brèche ou à la cabane juste en dessous de la gare des Ruillans.
Eau potable en été : possibilité d'acheter des bouteilles d'eau au restaurant (5<sup>e</sup> pour 1.5l...). Sinon, en fin de journée, possibilité de récupérer de l'eau de fonte du glacier qui ruisselle à l'entrée de la grotte de glace (en contrebas de la gare de téléphérique, suivre les panneaux).",
130940,7.2155,46.2808999999959,Derborence,"De Sion, prendre sur Conthey, Aven.
Il faut éviter de devoir croiser le bus dans la partie ""tunnels"" de la route, car c'est très étroit et tortueux ! Les horaires de passage du car postal dans les tunnels sont affichés de chaque côté de la zone des tunnels (approximativement vers 10h et 16h).

Plus d'informations sur Derborence : http://www.derborence.ch/
## Hébergement, restauration et patrimoine culturel à proximité
2 restaurants, avec logement. Voir http://www.derborence.ch/renseignements/",
131265,9.62807600000001,46.240578,,,
131462,-0.270639999999995,42.883332,Le Tech - Plaa d'Aste,"Arrens, direction lac du Tech, puis jusqu'au bout de la route si ouverte.",
131465,-0.259416999999994,42.912061,Lac du Tech,"Lourdes, Argelès, Arrens-Marsous, route du Tech (en hiver, route interdite à la circulation, barrière)",
131467,-0.212939000000005,42.904991,Lac d'Estaing,"Lourdes, Argeles, Arras, Lac d'Estaing",
131469,6.47258,44.2420609999959,Les Eaux-Chaudes (Alpes),"Route D934 en direction du col du Pourtalet jusqu'aux Eaux-Chaudes
Digne-les-Bains -> La Javie -> Prads -> Les Eaux Chaudes puis rouler le plus longtemps possible sur la piste longeant la Bléone jusqu'au Torrent de Male Vesse (petit parking).

##Panorama
[Vue au dessus du lac des Eaux Chaudes](https://maps.app.goo.gl/wBnz7oynqdwNTnbc9) par Gilles Zimmer
[Vue au dessus du lac des Eaux Chaudes](https://maps.app.goo.gl/kooSa89Zrwe2pQuJ6) par Drône des Cîmes",
131470,-0.00704900000001011,42.7734599999959,Pont de Saugué,"Lourdes, Luz st sauveur, Gèdre. En haut du village de Gèdre, dans l'épingle, traverser un petit pont à droite, puis première à gauche dans un lacet. On suit la route jusqu'au bout. Pour la vallée d'Aspé, garer la voiture juste après le pont. La route se poursuit encore 1,5 km jusqu'aux granges de Saugué (1644 m).",
131471,-0.0172800000000069,42.7974909999959,Granges de Bué,Accès depuis la sortie de Gèdre ou depuis Pragnères,
131543,6.333144,45.316434,Pontamafrey - Parking secteur de gauche,"Vallée de la Maurienne, sortir à Pontamafrey.
Traverser le village (prendre à gauche au milieu, direction Montvernier) puis lorsque la D77B tourne à droite pour monter prendre les lacets, prendre la petite route qui part tout droit sous la route et passe entre deux maisons. 400 m plus loin, un parking se trouve dans un pré à gauche ou à droite selon ce qui a été emparqué, juste avant les étables-tunnel vertes.",
131546,-0.117210000000004,42.9006779999959,Cauterets - Ferme Igau,"Avant d'entrer dans Cauteret, traverser le Gave, en direction du Mamelon Vert. Laisser la route qui monte à Catarrabes et Bourdalats sur sa droite. Un peu moins de 500 m plus loin, prendre à droite une route strictement perpendiculaire (entre autres indications: point de vue d'Aoumède), puis tout de suite à gauche. En prenant systématiquement à droite, on arrive à la ferme Igau.
Possibilité de continuer sur la piste jusqu'à 1250 m environ (chaotique)
## Hébergement, restauration et patrimoine culturel à proximité
La ferme Igau té!",
131547,-0.168607000000003,42.950166,Estaing,"Lourdes > Argelès > Arras en Lavedan: 
* pour les itinéraires vers le Cabaliros se garer 1,5 km avant Estaing (se garer au p.929m). 
* pour le Soum de Picarre se garer à la sortie du village d'Estaing (p. 988 m).",
131548,-0.394312000000003,42.8748839999959,Lac de Fabrèges - Pont de Camps - Pont de la Sagette,"Pau -> Arudy -> Laruns -> direction col du Pourtalet jusqu'au lac de Fabrèges.
Sous-parkings :

- rive gauche du lac, juste au S du barrage (pour le ravin de Chérue)
- rive droite du lac de Fabrèges, avant le premier paravalanche (pour le vallon du ruisseau du Lurien)
- au S du lac, à proximité de la centrale électrique (pour le vallon de Saoubiste ou aussi le Lurien)",
131550,-0.398587000000011,42.8188049999959,Pont de Peyrelue,D 934 Laruns vers col de Pourtalet. Garer la voiture au niveau d'un petit parking en amont du pont de Peyrelue.,
130171,7.34158,45.587926,Cogne - Valnontey,"D'Aoste ou Courmayeur, rejoindre la vallée de Cogne par la SR47 qui démarre à Aymavilles (sortie Aoste W-St Pierre).  
Au centre de Cogne (chef-lieu), prendre à droite direction ""Valnontey"".
Grand parking à l'entrée.

### Hébergement, restauration et patrimoine culturel à proximité
Renseignements hébergement à l'office de Tourisme ou quelques pistes (qui commencent à dater et qu'il faudrait réactualiser) sur le [forum c2c](http://www.camptocamp.org/forums/viewtopic.php?pid=1209337#p1209337)!

- Bar Licone, centre de Cogne... Incontournable! Pour le café du matin et la bière de l'après cascade ! Tous les topos dispos et conditions cascade actualisées. Le service est super sympa !!!
- Resto le Bon Bec, des spécialités du coin.
- Albergo Belvédère à Gimillan, accueil 3 étoiles.
- La Barme à Valnontey, départ aux cascades à pied! http://www.hotellabarme.com/ 

","[img=185636 right]Valnontey (Cogne, Vallée d'Aoste)[/img]

Point de départ incontournable pour les cascades de Valnontey (Patri, Repentance, etc...) l'hiver, pour le refuge Vittorio Sella sur le tour du Gran Paradiso été comme hiver.
"
131555,5.88472,44.7509999999959,Pont de la Baume,"Grenoble -> La Mure -> Corps -> barrage du Sautet -> La posterle de Pellafol -> Defilé de la Souloise.
Se garer sur le parking à droite juste avant le pont, à côté des grands panneaux d'informations.

C'est le parking d'accès à la falaise des Gillardes.",
131556,-0.0612440000000043,42.8851959999959,Station de Luz Ardiden - Aulian - Bédéret,"Depuis Lourdes la D 921 puis à Luz-Saint-Sauveur la D 12 pour rejoindre la station de Luz-Ardiden.
Deux parkings, deux points de départ : 
- Béderet 1680 m (pour les sommets au N du col de Riou).
- Aulian 1730 m (pour les sommets au S du col du Lisey).",La station du pays Toy. 
131559,-0.0153129999999899,42.858096,Agnouède,Lourdes-Luz-SaintSauveur puis petite route de l'Agnouède,
131560,0.0959329999999937,42.728055999996,Troumouse,"Lourdes, Luz saint sauveur, Gèdre, environ à 1.5km après le village, à gauche prendre la route du cirque de Troumouse.

",
131571,6.01017599999999,45.606224,Parking du Peney,"De Chambéry suivre la direction de St Jean d'Arvey puis de la Féclaz. 500 m avant les Déserts prendre à gauche à la chapelle (miroir), la route forestière goudronnée qui monte sur le plateau boisé du Peney. Parking au niveau de la barrière, un peu avant la première épingle.
Il reste 1 kilomètre à pied avant de rattraper le sentier dans la première épingle.",
131619,5.866728,45.9322929999959,Val de Fier,"50 km de Genève. St-Julien, Viry, Frangy (D992), Seyssel. Prendre ensuite à gauche direction Val-de-Fier. Approche depuis 2 parkings au bord de la route. Depuis Seyssel, le 1<sup>er</sup> parking (en forme d'équerre vue du ciel) est exactement 1.2 km après le 2<sup>e</sup> tunnel (à bien prendre en compte car le départ du sentier n'est pas bien marqué). Un 2<sup>e</sup> parking plus petit (place pour une voiture) 150 m après. En venant depuis Annecy , c'est l'inverse. Le chemin d'accès monte à gauche juste avant le 2<sup>e</sup> parking.

30-35 km d'Annecy. En venant d'Annecy, prendre Meythet, Poisy, Nonglard, Rumilly, Vallières, et ; Val de Fier. À l'entrée des gorges, de la dernière maison (""les bottes à Mandrin"") il reste 1-2 km avant le petit parking mentionné plus haut.",
131621,6.184486,45.8787259999959,Veyrier du Lac - Parking 1 Grandes Suites,"Annecy >> Veyrier du Lac (rive W). Passer le village et à la sortie prendre la direction du col de Buffy. Le (petit) parking se trouve maintenant route de la Corniche, aux coordonnées 45°52'43""N 6°11'04"" ou il y a un panneau jaune ""Accès au site des Grandes Suites"" bien visible.

On remonte un sentier le long d'un ruisseau, entre deux maisons jusqu'à une clôture (barrière métallique verte cadenassée) qu'on contourne par la droite. Continuer par un sentier en ascendance à droite, on rejoint le vieux sentier au niveau du secteur de la Dalle Bleue, à la hauteur d'une épingle vers la droite (petit pierrier/cairn).",Accès aux sites d'escalade des Grandes Suites. Le sentier d'accès débute à [cet endroit](https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=45.8787519%2C6.1844688&heading=86.75&pitch=0&fov=100&hl=fr).
131636,-0.261332999999987,42.9607759999959,Col de Soulor,"Lourdes - Argelès-Gazost - Arrens-Marsous - Col de Soulor

## Accès vélo
Train jusqu'à Lourdes, car (sncf) jusqu'à Argelès, vélo depuis Argelès :  20 km ; 1000D+ ; 5,2% de moyenne
profil: 
[Cols cyclisme - Ici](http://www.cols-cyclisme.com/pyrenees/france/col-du-soulor-depuis-argeles-gazost-c121.htm )",
131637,-0.189420999999989,42.946972,Col des Bordères,"De Argelès-Gazost, direction Col du Soulor puis Estaing, Arrivé à Estaing prendre la route du col des Bordères et se garer au bout de 500 m environ un chemin part sur la gauche. Si ça manque de neige, on peut monter jusqu'à 1150 m par la route.",
131639,-0.142733999999988,42.8825629999959,Cauterets - Cambasque,Lourdes - Pierrefitte - Cauterets - Parking du Cambasque,
131640,-0.408631000000007,42.9922989999959,Bagès,"Traverser Béost en direction des Eaux-Bonnes. À la sortie tourner à gauche devant un panneau marqué Hameau de Bagés.
## Hébergement, restauration et patrimoine culturel à proximité
Bus depuis Pau jusqu'à Laruns, [CITRAM Pyrénées](http://www.citrampyrenees.fr/).
*Se renseigner à [l'office du tourisme de Laruns](http://www.ossau-pyrenees.com/fr/article/205/horaires-de-bus) (horaires indiqués sur la vitrine de l'office).*",
131641,-0.380253999999988,43.0632159999959,Port de Castet,"Pau - Gan direction Le Pourtalet - Louvie-Juzon, prendre la direction Castet et dans Castet la petite route du Port de Castet.

Pour la crête de Coos, passer le port et continuer sur la piste qui continue en direction de l'E.
Se garer au niveau d'une fourche, ensuite la route est interdite (mais praticable en voiture normale).",
131661,6.28409999999999,45.0433699999959,Les Fréaux,"Grenoble, Bourg d'oisans, La Grave.
Se garer aux Fréaux 1km500 avant La Grave.
","##Panorama
[Vue de la Meije](https://www.alpen-panoramen.de/panorama.php?pid=33469) par Jörg A. / Hans-Jörg Bäuerle"
131690,5.21057400000001,44.641852,Parking de Picourère (Couteau),"Il est situé sur la D156 au point IGN 912 m à l'W de Couteau.
Stationnement de 2 à 3 voitures possible sur l'accotement aval de la RD156.

## Itinéraires

- Depuis Saoû, direction Bourdeaux puis Saillans / Crest / Die.
- Depuis Saillans, direction Bourdeaux / Dieulefit.
- De Saillans, D156 en direction du Col de la Chaudière. 500 mètres après l'embranchement de la route allant au village de la Chaudière, se garer dans un léger virage à gauche, un panneau FFME présente l'alpinisme dans le massif des Trois Becs. 

Ne pas confondre ce parking avec celui des [[waypoints/992738|Micharons]] plus au N et sur lequel se situe aussi un panneau FFME.

## Hébergement, restauration et patrimoine culturel à proximité
- Gîte à la Chaudière.
- Gîte à Saillans.
- Gîte à Couteau.",Parking de départ du Pas de Picourère et des voies de la Pelle - les Trois Becs.
131735,-0.327646999999988,42.792971999996,Embalse / Barrage de la Sarra,"Monter au col du Pourtalet depuis la vallée d'Ossau. Descendre versant espagnol. Au village de Sallent de Gallego prendre la direction de l'embalse de la Sarra (panneau)
Se garer à côté du barrage de l'embase de la Sarra. Parking au bout du lac en rive gauche après la centrale électrique.
Accès soit de Formigal soit de Sallent de Gallego en suivant les indications ""La Sarra"".",
131736,-0.234610999999999,42.7595659999959,Baños de Panticosa,,
131737,0.154608999999996,42.6541119999959,Espierba,"Vallée d'Aure, tunnel de Bielsa, Bielsa, vallée de Pineta et à 6,5km, à droite vers Espierba.
",
131738,-0.410679999999992,42.9744929999959,Eaux-Bonnes - Granges de Hauré,"Prendre la vallée d'Ossau jusqu'à Larruns. Direction Eaux-Bonnes, après deux épingles à cheveux tourner à droite puis s'arrêter au chemin de la promenade horizontale.",
131740,0.130556000000002,42.6838889999959,Chisagüés - Pietramula,"Vallée d'Aure, tunnel de Bielsa, avant Parzan prendre à droite Chisagüès, suivre la piste au maximum (attention exposée aux coulées). À partir d'un replat avec grange (1675 m), la pente devient plus forte et la piste pas toujours carrossable selon les années. Parking dans une épingle avec panneau d'information.

L'accès à la piste de Ruego est payant (3 € en 2023). Un panneau avec un QR code au départ de la piste permet d'acheter l'entrée en ligne (attention à l’absence de réseau). Ou directement sur le site : [Entradas Bielsa](https://entradas.bielsa.com/tienda/producto/1)
",
131741,0.18909299999999,42.779061,Vallée de la Géla,"D 173, via St Lary puis Aragnouet. Laisser la voiture dans la première épingle à cheveux montant au tunnel de Bielsa. ",
131745,-0.13740500000001,42.9667649999959,Sireix - Curadère,"Lourdes->Argelès->puis Saint-Savin et Sireix (prendre piste du Cabaliros à l'entrée du village,indiquée par panneau déclinant toute responsabilité pour les usagers de la route)",
131749,-0.109703999999993,42.9770299999959,Arcizans-Avant,"De Argeles-Gazos monter à Arzizan d'Avant continuer et prendre à guauche une route puis une piste indiqué ""les chataigners"";monter jusqu'à la neige",
131750,-0.153037999999993,43.0205219999959,Le Bergons,"De Lourdes direction Argelès, prendre à droite avant Argelès pour monter à Ouzous puis Salles. Continuer sur la route du Bergons jusqu'au départ à 870 m.
Petit parking sur la gauche au niveau d'une grange.",
131751,-0.162265999999993,42.9838909999959,Arcizans-Dessus,,
131823,5.54106,44.7308499999959,Bénevise,"Dans le village.

Depuis le col de Menée par la D 120, puis la D 515 sur la droite dans une épingle à cheveux avant Les Nonnières.

Depuis Die, passer Châtillon-en-Diois, poursuivre sur la D 120 en direction du Col de Menée, passer Les Nonnières, puis prendre la D 515 à gauche dans une épingle à cheveux.
## Hébergement, restauration et patrimoine culturel à proximité
Gîte de Bénevise en haut du village.",
132262,9.95588799999999,46.0198239999959,,,
132263,0.304364999999989,42.8999579999959,Hourquette d'Ancizan,"- Sainte Marie de Campan >> station de ski de fond de Payolle >> route de la Hourquette d'Ancizan qui passe par les granges de Camoudiet. 
- Vallée d'Aure >> Guchen >> Hourquette d'Ancizan.
- Vallée d'Aure >> Arreau >> col d'Aspin >> station de Payolle >> route de la Hourquette d'Ancizan.
",
132264,0.0758429999999953,42.8989489999959,Pont de Tratet,"Lourdes >> Luz >> Barèges.
Le départ pour le Lienz se situe 500 m après le panneau de la ville, se garer après le pont de Tratet.",L'accès direct des prés.
132265,0.0331100000000054,42.8813949999959,Betpouey,A Lourdes prendre direction Pierrefitte puis Luz-Saint-Sauveur puis Barèges. A 4 km de la sortie de Luz tourner à droite en direction du village de Betpouey où on gare la voiture,
132267,0.0251219999999974,42.8499049999959,Route des Astes - Vallée de l'Yse - Budearous,"Depuis Luz-Saint-Sauveur, prendre la route des Astes (juste après le groupe scolaire sur la route de Barèges), puis suivre la piste très carrossable qui la prolonge. À 1530 m, on trouve un embranchement :

- à gauche, une piste d'abord descendante qui se termine aux granges de Budéraous près du ruisseau (1570 m)
- à droite, une piste qui fait un lacet avant de se terminer sous le Bergons (1660 m)",
132334,7.80853000000001,46.3235499999959,Rarnerchumma (Raron),"Depuis Raron (Rarogne en français); passer sous les voies du BLS, et c'est au bout de la route",
132335,8.29073000000001,46.6537999999959,Guttannen,"Sur la route du Col du Grimsel, versant bernois.",
133268,-69.940152,-31.8993559999963,El Molle,En 4×4 depuis Barreal (Province de San Juan) par une mauvaise piste. Compter au moins 3h depuis Barreal.,
133364,6.43404999999999,45.0378799999959,Tunnel des Vallois,"Grenoble >> La Grave >> col du Lautaret >> tunnel des Valois.
Briançon >> Monetier les bains >> Tunnel des Valois
## Hébergement, restauration et patrimoine culturel à proximité
Gîte ou camping au Casset, gîte au Monetier les Bains ou pente herbeuse tout au long de la marche d'approche.",
133490,6.8042,44.5538299999959,Maljasset - Le Pont Vouté,"Barcelonnette, Jaussiers, St-Paul par la D990 puis prendre la D25 jusqu'au lieu-dit le Pont Voûté.
Route de Maljasset toujours ouverte (parfois fermée quelques jours après une importante chute de neige)
On peut également accéder par la route du Col de Vars également (D902) depuis Guillestre.


## Hébergement, restauration et patrimoine culturel à proximité
Refuge de Maljasset 1902 m, 60 places. tel : 04 92 84 34 04. Gardé toute l'année. Gardien: Philippe Lantelme.
Camping à La Condamine et à St-Paul.",
133496,6.81265,44.5679599999959,Maljasset - Les Houerts,"Barcelonnette->St Paul->D25 route de Maljasset, parking au départ du vallon des Houerts.",
133531,8.03478,46.6232699999959,Grindelwald,"Depuis Berne, Interlaken.

Au bout de la route principale, pour l'**accès à la [[waypoints/110491/fr|cabane Gleckstein ]]** (en autres), devant l'hôtel Wetterhorn, se situe un grand parking, payant.

Pour l'**accès à la [[waypoints/110219/fr|cabane Schreckhorn]]**, possibilité de prendre un télé jusqu'à Pfingstegg.
",
133532,7.89385200000001,46.5595,Mürren,"Depuis Berne, Interlaken.
 
Accès à Murren impossible en voiture (finir en téléphérique + petit train à partir de Lauterbrunnen ou téléphérique à partir de Lengwald (Stechelberg)).

## Hébergement, restauration et patrimoine culturel à proximité
A Murren : hôtels et appartements de vacances (plus de 2 000 lits)",
133533,7.90282,46.5451999999959,Stechelberg,"Depuis Bern, Interlaken",
133534,7.96178,46.5853199999959,Kleine Scheidegg,"Pas d'accès routier

##Panorama
[Vue au dessus du Jungfraujoch](https://www.airpano.com/360photo/jungfrau/?startscene=0&ath=-339.833&atv=20.672&fov=40.00) par airpano.com",
133537,7.76197,46.54779,Griesalp,"Voir aussi l'accès ""hiver"" de [[waypoints/111305/fr|Tschingel]]

Bern - Spiez direction Kandersteg, puis à gauche sur le Kiental. Suivre la route jusqu'au fond (péage 13.- si le guichetier est là).
Paiement possible à l'épicerie ou à l'automate devant 13 CHF.
## Hébergement, restauration et patrimoine culturel à proximité
##Logement: 
Berghaus Griesalp, ouvert les week-ends en hiver. Sympa et bon rapport qualité-prix. Possibilité de dortoir et cuisine.
Tél: +41 (0)33 676 12 31
http://www.griesalp.ch/ 

Et aussi, le Naturfreundehaus:
http://www.naturfreundehaeuser.ch/gorneren/ ",
133651,7.56014000000001,46.4932499999959,Adelboden,"Depuis Berne, Spiez",
133652,8.15361,46.6800699999959,Rosenlaui,"Bern -> Interlaken -> Meirigen -> Rosenlaui au restaurant Gschwantenmad tourner à gauche sur une route payante (15CHF par jour et par voiture) jusqu'au parking de Rychenbachalp. (50 m plus bas, il y a un parking gratuit...)",
133654,7.48537999999999,46.516029999996,Gruebe (Färmeltal),"[img=502840 right]Färmeltal[/img]
Depuis Berne, Spiez, Simmental jusqu'à Matten, puis par le Färmeltal.
Pour un départ de Gruebe :
Depuis Matten, prendre la route du Färmeltal. Celle-ci est normalement dégagée au moins jusqu'à Gruebe (au pont).
Suivant l'endroit jusqu'où la route est déneigée, l'altitude de départ varie entre 1460 m et 1651 m. 
## Hébergement, restauration et patrimoine culturel à proximité
Hôtel Alpenrose au bord de la route du Färmeltal, au lieu-dit Stalde (1343 m).
Rosemarie est super sympa, l'accueil des plus accueillants, et avec un peu de chance, vous pourrez entendre le jodel d'Ueli !",
133696,8.06291799999999,46.39007,Bettmeralp,"De Genève, Zurich, Bâle, Berne, Milan, d'Allemagne sans changement jusqu'à Brigue. Ici, changer pour Betten (à env. 12 km) et à partir de la gare de Betten, la grande télécabine vous fera doucement monter à Bettmeralp.
## Hébergement, restauration et patrimoine culturel à proximité
Tout est sur le [site web de Bettmeralp](http://www.bettmeralp.ch/f/)",
133701,8.32793999999999,46.5906209999959,Räterichsbodensee,"Sur la route du Col du Grimsel, accès depuis Interlaken ou depuis le Valais de mai à novembre lorsque le Col du Grimsel est ouvert.
## Hébergement, restauration et patrimoine culturel à proximité
* Hôtel Handegg : Demi-pension, dortoir, petit-déjeuner gargantuesque (110 CHF Nuit+ptit DJ)
Tél. +41 (0)33 982 36 11
* Berghaus Oberaar: http://www.grimselwelt.ch/grimselhotels/oberaar  73CHF en dortoirs de luxe, excellent repas et copieux petit déjeuner.  
* Bivouac possible dans le secteur mais discrétion de rigueur.
* Possibilité nombreuses à Innertkirchen: [Hotel Hof+Post](http://www.hotel-hof-post.ch) (60 CHF Nuitéé +PtitDJ)
* [Paillotte du Räterichsbodensee](http://www.camptocamp.org/products/475899/fr/paillotte-du-raeterichsbodensee), 100 m avant le barrage en montant.","_Attention : cet été 2023, l'accès au lac par le sentier au-delà du barrage est interdit, à cause du risque d'éboulement. En conséquence, les voies d'escalade au-dessus du lac ne sont plus faisables._"
133702,8.21074399999999,46.6801549999959,Urbach (Innertkirchen),"Depuis Berne, Interlaken, Innertkirchen",
133880,7.43464,46.2966299999959,Icogne,"De Sion ou Sierre, rejoindre Lens, puis Icogne.",
133882,7.47953599999999,46.3134569999959,Montana,Depuis Sierre.,
133886,7.44051999999999,46.4576299999959,La Lenk,"Depuis Berne, Spiez, Simmental",
133956,7.43494099999999,46.6558209999959,Oberwil im Simmental,"Berne - Thun - Simmental - Oberwi
## Hébergement, restauration et patrimoine culturel à proximité
## Logement 
Le Berggasthaus de Rossberg a quelques chambres et un dortoir d'allure sympa.",
134187,7.56658200000001,46.623199,Rothbad (Diemtigtal),"Depuis Bern, Wimmis, Oey (début du Diemtigtal)

##Rothbad
Diemtigtal jusqu'à Horboden, rejoindre Rothbad

##Vallon de Chirel
Diemtigtal jusqu'à Horboden, à gauche par la scierie jusqu'à la fin de la Route (""Chirel"")
## Hébergement, restauration et patrimoine culturel à proximité
Rothbad: Auberge avec dortoirs sur place",
134189,7.38324600000001,46.282870999996,Mayen d'Arbaz,"Depuis Sion, Grimisuat, Arbaz",
134190,8.13366,46.4033299999959,Fiesch,"Depuis Sion, Brig.
Pour l'accès au **Fieschertal** en été: parking vers une place de pique-nique vers 1300 m 
## Hébergement, restauration et patrimoine culturel à proximité
Tout sur place

Il y a un [mur d'escalade extérieur](http://www.feriendorf.ch/sportetloisirs/kletternoutdoor.php), mais abrité de la pluie et un [mur d'escalade intérieur](http://www.feriendorf.ch/sportetloisirs/kletternindoor.php) en cas de mauvais temps.",
134464,5.84485000000001,45.4513999999959,Col de la Cluze - Accès Cochette (Corbel),"Chambéry, Cogin, N6 direction les Échelles. Dans St Jean de Couz prendre la D45, à gauche en direction du col de la Cluse. Corbel, se garer dans l'épingle avant le col sur un petit parking en terre (2 gros cailloux).
## Hébergement, restauration et patrimoine culturel à proximité
Bar à Corbel",
134569,6.975,44.69053,Refuge Agnel,"Guillestre >> Château-Queyras >> Molines-en-Queyras >> Col Agnel
Parking situé entre le refuge et le col.
La route n'est ouverte que durant la période estivale, car non déneigée l'hiver.
Dans ce cas, les voitures sont laissées au hameau de [[waypoints/104310|Fontgillarde]].",
134816,7.42340200000001,46.496747,Matten,"Depuis Berne, Zweissimmen, St Stephan
## Hébergement, restauration et patrimoine culturel à proximité
Ferienhaus Alpina. 16€ en gestion libre, tout confort bien équipé 40 place. 
 Martin Bühler
 Bleiken, CH-3772 St. Stephan, Telefon: +41 33 722 42 23, Telefax:  +41 33 722 42 23, Mobile:   +41 79 245 80 21, 
 E-Mail: info@alpina-outdoor.ch , 
 http://www.groups.ch/fr/K-7964-6884/colonies_vacances_descriptif.html
Le propriétaire parle seulement allemant mais repond aux email en français.",
134818,8.30765000000001,46.6119079999959,Handegg,"Sur la route du Col du Grimsel, versant bernois.

**En hiver:** Route fermée depuis Guttanen, mais autorisée pour les utilisateurs du téléphérique de Handegg. Prix du téléphérique, 15SFr. par personne, fonctionne à partir de 4 personnes, ou alors forfait de 60SFr, si moins de 4 personnes.

On peut monter à la **[[waypoints/115714/fr|cabane Gelmer]]** depuis Chuenzentennlen sur la route du Grimsel (entre Handegg et Ratrichsbodensee). Car postal entre Guttannen et Handegg, auto stop au-delà.

## Hébergement, restauration et patrimoine culturel à proximité
Hôtel Handegg : Demi-pension, dortoir, petit-déjeuner gargantuesque (possibilité d'avoir un petit déj. à l'heure qu'on veut)
Tél. + 41 (0)33 982 36 11

Hôtel Hof und Post à Innertkirchen est très bien",
134828,7.64997500000001,46.5834059999959,Frutigen,"Depuis Berne
## Hébergement, restauration et patrimoine culturel à proximité
Frutighus",
134877,7.391346,46.629329999996,Boltigen,"Depuis Berne, Spiez, Simmental

Pour l'accès à la **Mittagflue** et à la **Chemiflue**:
Depuis Boltigen dans le Simmental, monter par une petite route à Adlemsried, puis à l’Alp Ramseren (taxe de 5 Frs à payer à Adlemsried). Parking (1364 m).
## Hébergement, restauration et patrimoine culturel à proximité
Hôtel Bären, avec de grosses choppes de ce qu'on veut...",
134878,7.63798699999999,46.674923,Wimmis,Depuis Berne,
135188,7.90846800000002,46.5958219999959,Lauterbrunnen,Depuis Berne,
135189,8.21367100000001,46.4537399999959,Selkingen,Depuis Brigue,
135290,8.133996,46.6759729999959,Schwarzwaldalp,"En venant de l'autoroute de Berne prendre la direction de Meiringen, poursuivre en direction du Grimselpass, à la sortie du village de Willigen tourner à droite en direction Schwarzwaldalp, parking devant l'hôtel.


## Hébergement, restauration et patrimoine culturel à proximité
L'hôtel Schwarzwaldalp est très bien équipé: douche et dortoirs bien chauffés. 60 CHF la demi-pension. Ouvert depuis Janvier.",
135395,6.47555599999999,45.992222,Col de la Colombière,"Parking au col souvent bondé l'été, la proximité des bouquetins et les belles randos facilement accessibles font de ce lieu une halte touristique très courue !

Un petit parking deux virages sous le col (petite carrière) offre un accès plus aisé aux voies d'escalade du Jallouvre, notamment pour la [[routes/56081|Voie des Cristaux]].",
135396,6.52316999999999,45.97038,Col des Annes,"- [Annecy - Thône - Grand Bornand - Col des Annes](http://maps.google.fr/maps?daddr=Col+Annes,+74450+Grand+Bornand+(Le)+(Restaurant+La+Chemin%C3%A9e)&geocode=10417800654895615988,45.970440,6.523060&dirflg=&saddr=annecy&f=d&dq=col+des+annes&sll=47.15984,2.988281&sspn=10.533853,19.775391&cid=45970440,6523060,10520394479270669310&ie=UTF8&ll=45.92823,6.356277&spn=0.335753,0.617981&t=p&z=11)
## Hébergement, restauration et patrimoine culturel à proximité
**Restaurant La Clé des Annes‎**
Col Annes, 74450 Grand Bornand (Le) - 04 50 27 00 74‎
**Bar Restaurant Chez Frédéric‎**
Col Annes, 74450 Grand Bornand (Le) - 04 50 27 01 37‎
**Restaurant La Cheminée‎**
Col Annes, 74450 Grand Bornand (Le) - 04 50 27 03 87‎
","Peu de place, privilégiez de venir avec les transports en commun de la station du Grand-Bornand ou de partir des troncs."
135460,2.3946,42.5063499999959,Le Randé (Mariailles),"Villefranche de Conflent --> Vernet les Bains --> Casteil : suivre la D116 jusqu'au col de Jou (1125 m). La route est ensuite interdite à la circulation en hiver. Circulation possible le reste de l'année jusqu'au [[waypoints/135461|refuge des Mariailles]] (1718 m).

L'[accès depuis Perpignan sur google maps](http://maps.google.fr/maps?f=d&saddr=perpignan&daddr=42.50635,002.3946&hl=fr&geocode=14051726752460598350,42.632860,2.461760%3B1083744052896465785,42.506350,2.394600&mra=ls&sll=42.510451,2.38781&sspn=0.027776,0.054588&ie=UTF8&ll=42.618802,2.601013&spn=0.443637,0.873413&z=10).
## Hébergement, restauration et patrimoine culturel à proximité
Au [[waypoints/135461|refuge des Mariailles]].",
135541,-68.135825,-27.3912299999967,,,
135569,-68.299191,-26.8735319999967,,,
135669,6.19123200000001,45.6648019999959,Précherel,"- **Depuis Annecy :** prendre la N508 direction Ugine, à Sevrier tourner à droite direction ""Massif des Bauges"", passer le col, à Lescheraines prendre à gauche direction Le Chatelard puis École.

- **Depuis Aix :** à Grésy sur Aix (Aix les Bains N), suivre ""Massif des Bauges"" jusque Lescheraines, continuer direction Le Chatelard puis École.

- **Depuis Chambéry et Grenoble :** Prendre direction Albertville, sortir vers St Pierre d'Albigny et ""Massif des Bauges"", passer le col du Frêne et arriver à École.

**Dans École**, suivre Jarsy => Precherel.
## Hébergement, restauration et patrimoine culturel à proximité
- Gîte très sympa à École.
- L'exceptionnelle boulangerie bio d'École en Bauges qui n'a plus besoin d'être présentée.",
